time,leader_position,follower_position,leader_velocity,follower_velocity,distance_error
15.99999999999996,292.125,285.3019895813563,12.5,11.065075191002874,-8.47117090606714
16.09999999999996,292.125,286.37376617506675,12.5,10.717765937104687,-9.242064772359157
16.19999999999996,292.125,287.4099679807195,12.5,10.36201805652774,-9.966532112171436
16.29999999999996,305.875,288.47878871173384,12.5,10.68820731014316,3.10301396275276
16.399999999999963,307.125,289.57689380415763,12.5,10.981050924237856,2.958003978122999
16.499999999999964,308.375,290.70123576554556,12.5,11.243419613879054,2.8170552716045094
16.599999999999966,309.625,291.8490320931253,12.5,11.4779632757975,2.680344620575383
16.699999999999967,310.875,293.017744737654,12.5,11.68712644528756,2.5480046310772124
16.79999999999997,312.125,294.2050610147058,12.5,11.873162770517476,2.420128817058412
16.89999999999997,313.375,295.40887587066726,12.5,12.038148559614914,2.2967762147767345
16.99999999999997,313.375,296.6210254160004,12.5,12.121495453331612,0.9279755697178267
17.099999999999973,315.875,297.84686539336025,12.5,12.258399773598482,2.1324791306679813
17.199999999999974,317.125,299.0847368466965,12.5,12.378714533362666,2.0197348330412694
17.299999999999976,318.375,300.33313632686554,12.5,12.483994801690695,1.911548619940831
17.399999999999977,319.625,301.5907031929783,12.5,12.575668661127628,1.8078688714437625
17.49999999999998,320.875,302.8562078505315,12.5,12.65504657553212,1.7086281458940604
17.59999999999998,322.125,304.12854086335017,12.5,12.723330128186369,1.613745573936363
17.69999999999998,323.375,305.4067028801856,12.5,12.781620168354632,1.5231290084634637
17.799999999999983,324.625,306.68979532043153,12.5,12.83092440245925,1.4366769514597628
17.899999999999984,325.875,307.9770117668433,12.5,12.87216446411797,1.354280277109222
17.999999999999986,325.875,309.26138001638736,12.5,12.843682495440468,0.0258237690387233
18.099999999999987,328.375,310.54934849340873,12.5,12.879684770213839,1.2699374881721681
18.19999999999999,328.375,311.83400932595026,12.5,12.846608325415604,-0.05403326362256777
18.29999999999999,330.875,313.12186920363166,12.5,12.878598776814062,1.1943823486341358
18.39999999999999,332.125,314.4123229511963,12.5,12.90453747564665,1.1245320195542767
18.499999999999993,333.375,315.7048310968216,12.5,12.925081456252771,1.0581395731570495
18.599999999999994,334.625,316.99891402803144,12.5,12.940829312098833,0.9950874469256519
18.699999999999996,335.875,318.2941466080439,12.5,12.952325800124413,0.9352566598697294
18.799999999999997,335.875,319.5839032196145,12.5,12.897566115706045,-0.3714724081683016
18.9,338.375,320.87494695558286,12.5,12.910437359683534,0.8935306646794423
19.0,338.375,322.1606552710974,12.5,12.857083155145531,-0.4103843152663913
19.1,340.875,323.4477932292396,12.5,12.87137958142174,0.857261573757043
19.200000000000003,342.125,324.7359892866771,12.5,12.881960574374933,0.8058271893386504
19.300000000000004,342.125,326.01866491021434,12.5,12.826756235372335,-0.4929498610520575
19.400000000000006,344.625,327.30262437814065,12.5,12.839594679263215,0.7795788544133231
19.500000000000007,345.875,328.58753099334587,12.5,12.849066152051964,0.7327809425961362
19.60000000000001,345.875,329.86683709360767,12.5,12.793061002617916,-0.5615971453978297
19.70000000000001,345.875,331.1348742153674,12.5,12.680371217597203,-1.7848980962255894
19.80000000000001,349.625,332.40551714022155,12.5,12.706429248541196,0.809754567035391
19.900000000000013,350.875,333.67832389914355,12.5,12.728067589219764,0.7630536112372539
20.000000000000014,350.875,334.94664915990995,12.5,12.683252607664016,-0.5313914883633117
20.100000000000016,353.375,336.2172338909772,12.5,12.705847310672196,0.7450982324260309
20.200000000000017,354.625,337.48968143755076,12.5,12.724475465735951,0.7019187983506185
20.30000000000002,355.875,338.76363739588203,12.5,12.73955958331274,0.6608430967132932
20.40000000000002,357.125,340.0387858926508,12.5,12.751484967687983,0.6218030208052312
20.50000000000002,358.375,341.3148461553764,12.5,12.760602627256004,0.5847291396611958
20.600000000000023,359.625,342.5915693531708,12.5,12.767231977943903,0.5495512173675792
20.700000000000024,360.875,343.8687356884861,12.5,12.771663353152654,0.5161986688852735
20.800000000000026,362.125,345.1461517217679,12.5,12.774160332818505,0.4846009583612627
20.900000000000027,362.125,346.41739791211427,12.5,12.712461903463703,-0.7953120545864252
21.00000000000003,364.625,347.68942010815505,12.5,12.720221960407708,0.4951401844220271
21.10000000000003,365.875,348.96200731816975,12.5,12.725872100146953,0.46535793143724646
21.20000000000003,367.125,350.2349731542917,12.5,12.72965836121936,0.4371205816832955
21.300000000000033,367.125,351.50190356594635,12.5,12.66930411654626,-0.8396315155110692
21.400000000000034,369.625,352.7697485062561,12.5,12.678449403097929,0.4537923175073928
21.500000000000036,370.875,354.03829986179437,12.5,12.685513555382393,0.42680209064594976
21.600000000000037,372.125,355.30737304180366,12.5,12.690731800092964,0.40118658282323594
21.70000000000004,373.375,356.57680484320275,12.5,12.694318013990696,0.37689515810338037
21.80000000000004,374.625,357.84645148620393,12.5,12.696466430011768,0.353877142806553
21.90000000000004,375.875,359.11618680818395,12.5,12.697353219800041,0.33208208378430015
22.000000000000043,377.125,360.38590060426566,12.5,12.697137960816837,0.31145997201600295
22.100000000000044,378.375,361.6554971038354,12.5,12.695964995697366,0.2919614349175035
22.200000000000045,378.375,362.9186435729419,12.5,12.63146469106494,-0.9764620995327533
22.300000000000047,380.875,364.18236278319984,12.5,12.637192102579402,0.32489173599315535
22.40000000000005,380.875,365.44026168220825,12.5,12.578988990084088,-0.9445548857792367
22.50000000000005,380.875,366.68680741593454,12.5,12.465457337262745,-2.1442506722923333
22.60000000000005,384.625,367.9359931671967,12.5,12.491857512621861,0.47273524680271706
22.700000000000053,385.875,369.18747980495885,12.5,12.514866377621182,0.44714932018140985
22.800000000000054,387.125,370.4409607807871,12.5,12.534809758282485,0.4226538174199632
22.900000000000055,388.375,371.69615942585375,12.5,12.551986450666405,0.3992294609303926
23.000000000000057,389.625,372.95282644993245,12.5,12.566670240787085,0.3768541234798448
23.10000000000006,390.875,374.21073762863125,12.5,12.579111786988141,0.355503309280472
23.20000000000006,392.125,375.4696916659561,12.5,12.58954037324812,0.33515058438060663
23.30000000000006,393.375,376.72950822009886,12.5,12.598165541428061,0.31576796079580305
23.400000000000063,394.625,377.9900260811026,12.5,12.60517861003747,0.29732623847307593
23.500000000000064,395.875,379.25110148977035,12.5,12.610754086677469,0.2797953088599314
23.600000000000065,397.125,380.5126065878624,12.5,12.61505098092088,0.26314442355218404
23.700000000000067,398.375,381.77442799026323,12.5,12.618214024008045,0.24734243121669763
23.800000000000068,399.625,383.0364654704006,12.5,12.620374801373838,0.23235798572871857
23.90000000000007,400.875,384.29863075076815,12.5,12.621652803675207,0.2181597282255332
24.00000000000007,402.125,385.56084639093405,12.5,12.622156401659023,0.20471644555663815
24.100000000000072,403.375,386.8230447659237,12.5,12.621983749896648,0.19199720740693138
24.200000000000074,404.625,388.0851671283351,12.5,12.621223624113897,0.1799714841796245
24.300000000000075,405.875,389.3471627479914,12.5,12.619956196562335,0.1686092475509895
24.400000000000077,407.125,390.60898812335233,12.5,12.618253753609663,0.15788105544628905
24.500000000000078,407.125,391.8643562592996,12.5,12.55368135947279,-1.1022418769619975
24.60000000000008,409.625,393.1203297562772,12.5,12.559734969776347,0.206962381227612
24.70000000000008,410.875,394.37680004986635,12.5,12.56470293589156,0.19493527394643806
24.800000000000082,412.125,395.6336702050396,12.5,12.56870155173234,0.18349701424209286
24.900000000000084,413.375,396.89085388901515,12.5,12.571836839755155,0.17262824322805415
25.000000000000085,414.625,398.14827442462877,12.5,12.574205356136227,0.16230927122969518
25.100000000000087,415.875,399.4058639184895,12.5,12.57589493860708,0.15252021923500791
25.200000000000088,417.125,400.6635624585559,12.5,12.576985400663684,0.14324114290342038
25.30000000000009,418.375,401.92131737612084,12.5,12.577549175649612,0.13445214078044287
25.40000000000009,419.625,403.17908256752173,12.5,12.57765191400912,0.12613344822954886
25.500000000000092,420.875,404.4368178712029,12.5,12.577353036811848,0.11826551846914768
25.600000000000094,422.125,405.69448849604953,12.5,12.576706248466163,0.11082909198525925
25.700000000000095,422.125,406.94581449718584,12.5,12.513260011363085,-1.146194744515693
25.800000000000097,424.625,408.1978640456885,12.5,12.520495485026592,0.16592549145107682
25.900000000000098,425.875,409.45053283265736,12.5,12.52668786968871,0.15664046928490194
26.0000000000001,427.125,410.703727013157,12.5,12.53194180499631,0.14777929765393338
26.1000000000001,428.375,411.95736231512586,12.5,12.53635301968894,0.1393311818466998
26.200000000000102,429.625,413.2113632162632,12.5,12.540009011373085,0.13128466518519843
26.300000000000104,430.875,414.4656621841713,12.5,12.542989679081424,0.1236277723637329
26.400000000000105,432.125,415.72019897533056,12.5,12.545367911592272,0.11634813674725564
26.500000000000107,432.125,416.96866998876243,12.5,12.48471013431875,-1.1405668869228336
26.600000000000108,432.125,418.2056214205044,12.5,12.36951431741919,-2.3283801230811783
26.70000000000011,432.125,419.4263660590173,12.5,12.207446385129478,-3.45013573792356
26.80000000000011,437.125,420.6519070642285,12.5,12.25541005211178,0.49118755585320883
26.900000000000112,438.375,421.8817432034411,12.5,12.298361392125823,0.46768288365971245
27.000000000000114,439.625,423.1154169285388,12.5,12.336737250977412,0.44489540443308684
27.100000000000115,440.875,424.35251098473117,12.5,12.370940561923408,0.42284582048376507
