time,master_s,slave1_s,slave2_s,slave3_s,master_velocity,slave1_velocity,slave2_velocity,slave3_velocity,desired_distance_slave1,desired_distance_slave2,desired_distance_slave3,distance_master_slave1,distance_slave1_slave2,distance_slave2_slave3,error_slave1,error_slave2,error_slave3
48.00000000000041,69.53749999999998,62.97499999814442,56.41249998442453,49.84999991592914,1.2500000000000049,1.2500000010342738,1.2500000084287692,1.2500000443022476,6.562500001292842,6.562500010535961,6.562500055377809,6.562500001855561,6.562500013719891,6.562500068495389,5.627187604773098e-10,3.183929564443133e-09,1.3117579911181565e-08
48.10000000000041,69.66249999999998,63.09999999824239,56.537499985224166,49.97499992013796,1.2500000000000049,1.2500000009796681,1.250000007996406,1.2500000420882484,6.562500001224585,6.5625000099955075,6.562500052610311,6.562500001757591,6.562500013018223,6.562500065086205,5.330065278030816e-10,3.0227154113049437e-09,1.2475894095587137e-08
48.200000000000415,69.78749999999998,63.224999998335186,56.662499985982784,50.09999992413643,1.2500000000000049,1.2500000009279455,1.2500000075862028,1.2500000399846958,6.562500001159932,6.562500009482753,6.562500049980869,6.5625000016647945,6.562500012352402,6.56250006184635,5.048628182180437e-10,2.8696485188106635e-09,1.186548104215035e-08
48.300000000000416,69.91249999999998,63.34999999842308,56.787499986702485,50.224999927935045,1.2500000000000049,1.2500000008789534,1.2500000071970245,1.2500000379860905,6.562500001098692,6.562500008996281,6.562500047482613,6.5625000015769,6.562500011720594,6.562500058767441,4.782085838428429e-10,2.724313219459873e-09,1.1284827294844035e-08
48.40000000000042,70.03749999999998,63.474999998506334,56.91249998738527,50.34999993154376,1.2500000000000049,1.2500000008325478,1.2500000068277946,1.2500000360872066,6.562500001040685,6.562500008534743,6.562500045109008,6.562500001493646,6.562500011121067,6.562500055841504,4.5296122408444717e-10,2.586324043818422e-09,1.0732495780985118e-08
48.50000000000042,70.16249999999998,63.59999999858519,57.03749998803302,50.47499993497207,1.2500000000000049,1.2500000007885925,1.250000006477491,1.2500000342830784,6.56250000098574,6.562500008096864,6.5625000428538485,6.56250000141479,6.562500010552171,6.562500053060951,4.290496846692804e-10,2.455307068771617e-09,1.0207102718595706e-08
48.60000000000042,70.28749999999998,63.72499999865988,57.16249998864753,50.59999993822897,1.2500000000000049,1.250000000746958,1.2500000061451444,1.2500000325689866,6.562500000933698,6.562500007681431,6.5625000407112335,6.562500001340098,6.56250001001235,6.5625000504185635,4.064002467885075e-10,2.330919457449454e-09,9.707330050900964e-09
48.70000000000042,70.41249999999998,63.84999999873063,57.28749998923052,50.72499994132301,1.2500000000000049,1.2500000007075218,1.2500000058298355,1.2500000309404458,6.562500000884402,6.562500007287294,6.562500038675557,6.562500001269349,6.562500009500113,6.5625000479075055,3.849471852390707e-10,2.2128183729819284e-09,9.231948538968027e-09
48.80000000000042,70.53749999999998,63.97499999879765,57.41249998978359,50.84999994426233,1.2500000000000049,1.250000000670168,1.2500000055306912,1.2500000293931943,6.56250000083771,6.562500006913364,6.562500036741493,6.562500001202331,6.562500009014059,6.562500045521261,3.646203339258136e-10,2.1006947292789846e-09,8.779768023714496e-09
48.900000000000425,70.66249999999998,64.09999999886112,57.53749999030828,50.97499994705465,1.2500000000000049,1.250000000634786,1.250000005246884,1.2500000279231824,6.562500000793483,6.562500006558605,6.562500034903978,6.562500001138858,6.5625000085528455,6.562500043253628,3.453752839277513e-10,1.9942403284289867e-09,8.349649860406316e-09
49.000000000000426,70.78749999999998,64.22499999892125,57.66249999080604,51.0999999497073,1.2500000000000049,1.2500000006012724,1.2500000049776283,1.250000026526561,6.562500000751591,6.562500006222035,6.5625000331582015,6.562500001078732,6.562500008115208,6.562500041098737,3.2714098097130773e-10,1.89317272969447e-09,7.940535340367205e-09
