time,master_s,slave1_s,slave2_s,slave3_s,master_velocity,slave1_velocity,slave2_velocity,slave3_velocity,distance_master_slave1,distance_slave1_slave2,distance_slave2_slave3,error_slave1,error_slave2,error_slave3
15.407004594802856,5.734,1.4554944709503714,-3.434946632337794,-9.028450607222332,1.8800000000000008,1.5480742774771195,1.5919330059024908,1.6299492003508338,4.278505529049628,4.890441103288166,5.593503974884538,-0.7214944709503719,-0.10955889671183439,0.5935039748845377
15.507397174835205,5.734,1.6084098321235145,-3.434946632337794,-9.028450607222332,1.8800000000000008,1.5291536117314315,1.5919330059024908,1.6299492003508338,4.125590167876485,5.043356464461309,5.593503974884538,-0.874409832123515,0.0433564644613087,0.5935039748845377
15.607146739959717,5.922,1.6084098321235145,-3.434946632337794,-9.028450607222332,1.8800000000000008,1.5291536117314315,1.5919330059024908,1.6299492003508338,4.313590167876486,5.043356464461309,5.593503974884538,-0.6864098321235144,0.0433564644613087,0.5935039748845377
15.707146406173706,5.922,1.6084098321235145,-3.277257508898478,-9.028450607222332,1.8800000000000008,1.5291536117314315,1.5768912343931623,1.6299492003508338,4.313590167876486,4.885667341021993,5.751193098323855,-0.6864098321235144,-0.11433265897800737,0.7511930983238546
15.807278156280518,5.922,1.6084098321235145,-3.277257508898478,-9.028450607222332,1.8800000000000008,1.5291536117314315,1.5768912343931623,1.6299492003508338,4.313590167876486,4.885667341021993,5.751193098323855,-0.6864098321235144,-0.11433265897800737,0.7511930983238546
15.907089233398438,5.922,1.7597599152421886,-3.277257508898478,-9.028450607222332,1.8800000000000008,1.5135008311867413,1.5768912343931623,1.6299492003508338,4.162240084757811,5.037017424140666,5.751193098323855,-0.8377599152421888,0.03701742414066622,0.7511930983238546
16.00710916519165,5.922,1.7597599152421886,-3.121135161215246,-9.028450607222332,1.8800000000000008,1.5135008311867413,1.5612234768323212,1.6299492003508338,4.162240084757811,4.880895076457435,5.907315446007086,-0.8377599152421888,-0.11910492354256519,0.907315446007086
16.10707926750183,5.922,1.7597599152421886,-3.121135161215246,-8.866350739630885,1.8800000000000008,1.5135008311867413,1.5612234768323212,1.6209986759144732,4.162240084757811,4.880895076457435,5.745215578415639,-0.8377599152421888,-0.11910492354256519,0.7452155784156389
16.207151651382446,5.922,1.7597599152421886,-3.121135161215246,-8.866350739630885,1.8800000000000008,1.5135008311867413,1.5612234768323212,1.6209986759144732,4.162240084757811,4.880895076457435,5.745215578415639,-0.8377599152421888,-0.11910492354256519,0.7452155784156389
16.307276010513306,5.922,1.9098531921351578,-2.966621647486127,-8.866350739630885,1.8800000000000008,1.5009327689296925,1.5451351372911881,1.6209986759144732,4.012146807864842,4.8764748396212845,5.899729092144758,-0.9878531921351579,-0.12352516037871553,0.8997290921447583
16.407212734222412,5.922,1.9098531921351578,-2.966621647486127,-8.866350739630885,1.8800000000000008,1.5009327689296925,1.5451351372911881,1.6209986759144732,4.012146807864842,4.8764748396212845,5.899729092144758,-0.9878531921351579,-0.12352516037871553,0.8997290921447583
16.507126808166504,5.922,1.9098531921351578,-2.966621647486127,-8.866350739630885,1.8800000000000008,1.5009327689296925,1.5451351372911881,1.6209986759144732,4.012146807864842,4.8764748396212845,5.899729092144758,-0.9878531921351579,-0.12352516037871553,0.8997290921447583
16.607011556625366,5.922,2.058039740916014,-2.966621647486127,-8.866350739630885,1.8800000000000008,1.4818654878085593,1.5451351372911881,1.6209986759144732,3.863960259083986,5.024661388402141,5.899729092144758,-1.1360397409160141,0.024661388402140716,0.8997290921447583
16.70708441734314,6.109999999999999,2.058039740916014,-2.813729300392202,-8.866350739630885,1.8800000000000008,1.4818654878085593,1.528923470939248,1.6209986759144732,4.051960259083986,4.871769041308216,6.052621439238683,-0.9480397409160144,-0.12823095869178402,1.052621439238683
16.807071208953857,6.109999999999999,2.058039740916014,-2.813729300392202,-8.866350739630885,1.8800000000000008,1.4818654878085593,1.528923470939248,1.6209986759144732,4.051960259083986,4.871769041308216,6.052621439238683,-0.9480397409160144,-0.12823095869178402,1.052621439238683
16.907720804214478,6.109999999999999,2.2037311670898214,-2.813729300392202,-8.866350739630885,1.8800000000000008,1.456914261738074,1.528923470939248,1.6209986759144732,3.906268832910178,5.017460467482024,6.052621439238683,-1.093731167089822,0.017460467482023567,1.052621439238683
17.0071964263916,6.109999999999999,2.2037311670898214,-2.662442966451717,-8.866350739630885,1.8800000000000008,1.456914261738074,1.5128633394048516,1.6209986759144732,3.906268832910178,4.866174133541538,6.203907773179168,-1.093731167089822,-0.13382586645846217,1.2039077731791679
17.107104301452637,6.297999999999999,2.2037311670898214,-2.662442966451717,-8.866350739630885,1.8800000000000008,1.456914261738074,1.5128633394048516,1.6209986759144732,4.094268832910178,4.866174133541538,6.203907773179168,-0.9057311670898223,-0.13382586645846217,1.2039077731791679
17.20710301399231,6.297999999999999,2.2037311670898214,-2.662442966451717,-8.866350739630885,1.8800000000000008,1.456914261738074,1.5128633394048516,1.6209986759144732,4.094268832910178,4.866174133541538,6.203907773179168,-0.9057311670898223,-0.13382586645846217,1.2039077731791679
17.307176113128662,6.297999999999999,2.347338623334275,-2.512802201787163,-8.705150127417813,1.8800000000000008,1.436074562444537,1.4964076466455347,1.6120061221307287,3.950661376665724,4.860140825121438,6.192347925630649,-1.0493386233342759,-0.1398591748785618,1.1923479256306493
